#separator:tab
#html:true
#tags column:10
1	If A = 1 - 10 + 3 - 12 + 5 - 14 + 7 + … up to 60 terms, then what is the value of A?	-360	-310	-240	-270	4	Divide the given series into two parts,<br>⇒ A = (1 + 3 + 5 + 7 + 9 + 11 + ….. up to 30<sup>th</sup> term) - (10 + 12 + 14 + 16 + 18 + …. up to 30<sup>th</sup> term)<br>Sum of the series = [(number of terms(n))/2] × [2 × first term(a) + (n - 1)d]<br>⇒ A = {30/2 × [2 × 1 + (30 - 1) × 2]} - {30/2 × [2 × 10 + (30 - 1) × 2}<br>⇒ A = 900 - 1170<br>∴ A = -270		MATH::Progressions CGL::Mains::008
49	What is the value of (32cos<sup>6</sup>x – 48cos<sup>4</sup>x + 18cos<sup>2</sup> x – 1) / [4sinx.cosx.sin(60 – x).cos(60 – x).sin(60 + x).cos(60 + x)]?	4tan6x	4cot6x	8cot6x	8tan6x	3	Solving for numerator,<br>cos2x = 2cos<sup>2</sup>x – 1<br>Putting x = 3x,<br>⇒ cos2(3x) = 2cos<sup>2</sup>3x – 1<br>⇒ cos6x = 2(4cos<sup>3</sup>x – 3cos x)<sup>2</sup>– 1 [∵ cos3x = 4cos<sup>3</sup>x - 3cos x]<br>⇒ cos6x = 2(16cos<sup>6</sup>x + 9cos<sup>2</sup>x – 24cos<sup>4</sup>x) – 1<br>⇒ cos6x = 32cos<sup>6</sup>x – 48cos<sup>4</sup>x + 18cos<sup>2</sup>x – 1<br>Solving for denominator,<br>4sinx × cosx × sin(60° – x) × cos(60° – x) × sin(60° + x) × cos(60° + x)<br>⇒ 4sinx × sin(60° – x) × sin(60° + x) × cosx × cos(60° – x) × cos(60° + x) [∵ sinx × sin2x × sin4x = (1/4)sin3x and cosx × cos2x × cos4x = (1/4)cos3x]<br>⇒ 4 × (1/4)sin3x × (1/4)cos3x [∵ 2sin3x × cos3x = sin6x]<br>⇒ 1/4 × (sin3x × cos3x) [∵ sin2x = 2sinx × cosx]<br>⇒ sin6x/8<br>Replacing the respective value in the given equation,<br>(32cos<sup>6</sup>x – 48cos<sup>4</sup>x + 18cos<sup>2</sup> x – 1) / [4sinx.cosx.sin(60 – x).cos(60 – x).sin(60 + x).cos(60 + x)] = cos6x/ (sin6x/8) = 8cot6x		MATH::Trigonometry CGL::Mains::008
50	What is the value of \({\rm{}}\frac{{2{\rm{\;cot}}\left( {\frac{{\pi {\rm{\;}}-{\rm{\;A}}}}{2}} \right)}}{{\left[ {1{\rm{}} + {\rm{ta}}{{\rm{n}}^2}\left( {\frac{{2 {\rm{\;}}\pi{\rm{\;}}-{\rm{\;A}}}}{2}} \right)} \right]}}\) = ?	2sin<sup>2</sup>A/2	cosA	sinA	2cos<sup>2</sup>A/2	3	<strong>Formula used:</strong><br>cot(90° – θ) = tanθ and tan(180° – θ) = - tanθ<br>sin2A = \(\Rightarrow {\rm{}}\frac{{2\tan {{{\rm{A}}}{}} }}{{\left[ {1{\rm{\;}} + {\rm{\;ta}}{{\rm{n}}^2}{{{\rm{A}}}{}}} \right]}}\)<br><strong>Calculation:</strong><br>⇒ [2cot(π – A)/2] / [1 + tan<sup>2</sup>(2π – A)/2]<br>\(\Rightarrow {\rm{}}\frac{{2{\rm{\;cot}}\left( {\frac{{180^\circ {\rm{\;}}-{\rm{\;A}}}}{2}} \right)}}{{\left[ {1{\rm{}} + {\rm{ta}}{{\rm{n}}^2}\left( {\frac{{2{\rm{\;}} \times {\rm{\;}}180^\circ {\rm{\;}}-{\rm{\;A}}}}{2}} \right)} \right]}}\)<br>\(\Rightarrow {\rm{}}\frac{{2{\rm{\;cot}}\left( {90^\circ - {\rm{\;}}\frac{{\rm{A}}}{2}} \right)}}{{\left[ {1{\rm{}} + {\rm{ta}}{{\rm{n}}^2}\left( {180^\circ - {\rm{\;}}\frac{{\rm{A}}}{2}} \right)} \right]}}\)<br>\(\Rightarrow {\rm{}}\frac{{2\tan \left( {\frac{{\rm{A}}}{2}} \right)}}{{\left[ {1{\rm{\;}} + {\rm{\;(-ta}}{{\rm{n}})^2}\left( {\frac{{\rm{A}}}{2}} \right)} \right]}}\)<br>\(\Rightarrow {\rm{}}\frac{{2\tan \left( {\frac{{\rm{A}}}{2}} \right)}}{{\left[ {1{\rm{\;}} + {\rm{\;ta}}{{\rm{n}}^2}\left( {\frac{{\rm{A}}}{2}} \right)} \right]}}\)<br>⇒ sin2(A/2)<br>⇒ sinA		MATH::Trigonometry CGL::Mains::008
51	If tan θ + sec θ = (x - 2)/(x + 2), then what is the value of cos θ?	(x<sup>2</sup> - 1)/(x<sup>2</sup> + 1)	(2x<sup>2</sup> - 4)/(2x<sup>2</sup> + 4)	(x<sup>2</sup> - 4)/(x<sup>2</sup> + 4)	(x<sup>2</sup> - 2)/(x<sup>2</sup> + 2)	3	If tanθ + secθ = (x - 2)/(x + 2)<img height="20"src="file:///C:/Users/Neha/AppData/Local/Temp/msohtmlclip1/01/clip_image002.png"width="4"> ----(1)<br>Then, secθ - tanθ = (x + 2)/(x - 2) ----(2)<br>By adding equation (1) and (2)<br>2secθ = (x + 2)/(x - 2) + (x - 2)/(x + 2)<br>⇒ 2secθ = {(x - 2)<sup>2</sup> + (x + 2)<sup>2</sup>}/(x<sup>2</sup> - 4)<br>⇒ 2secθ = {2(x<sup>2</sup> + 4)}/(x<sup>2</sup> - 4)<br>∴ cosθ = (x<sup>2</sup> - 4)/(x<sup>2</sup> + 4)		MATH::Trigonometry CGL::Mains::008
52	What is the value of (cos 40° - cos 140°)/(sin 80° + sin 20°)?	2√3	2/√3	1/√3	√3	2	Solve the numerator,<br>⇒ cos 40° - cos140° = - 2 sin[(140° + 40°)/2] × sin[(40° - 140°)/2]<br>(<span>∴ </span>cos A − cos B = − 2 sin(A + B)/2 sin(A−B)/2)<br>⇒ cos 40° - cos140° = 2 sin[(140° + 40°)/2] × sin[(140° - 40°)/2]<br>⇒ cos 40° - cos 140° = 2sin90°.sin50°<br>⇒ cos 40° - cos 140° = 2sin50°<br>Solve the denominator,<br>sin 80° + sin 20° = 2 sin[(80° + 20°)/2] × cos[(80° - 20°)/2]<br>(<span>∴ </span>sin A + sin B = 2 sin(A + B)/2 cos(A − B)/2)<br>⇒ sin 80° + sin 20° = 2sin50°.cos30°<br>⇒ sin80° + sin20° = 2sin50° × (√3/2)<br>Replacing the respective value in the given equation:<br>(cos40° - cos140°)/(sin80° + sin20°) = (2sin50°)/(2sin50° × √3/2) = 2/√3		MATH::Trigonometry CGL::Mains::008
53	What is the value of [1 - tan(90° - θ) + sec(90° - θ)]/[tan(90° - θ) + sec(90° - θ) + 1]?	cot(θ/2)	tan(θ/2)	sin θ	cos θ	2	<strong>Given:</strong><br>[1 - tan(90° - θ) + sec(90° - θ)]/[tan(90° - θ) + sec(90° - θ) + 1]<br><strong>Concept used:</strong><br><img alt=""src="//storage.googleapis.com/tb-img/production/23/05/Table%20Cos%20Thita.png"><br>⇒ [1 - tan(90° - θ) + sec(90° - θ)]/[tan(90° - θ) + sec(90° - θ) + 1]<br>Let the value θ = 30°<br>⇒ [1 - tan60° + sec60°]/[tan60° + sec60° + 1]<br>⇒ (1 - √3 + 2)/(1 + √3 + 2)<br>⇒ {√3(√3 - 1)}/{√3(√3 + 1)}<br>Rationalizing,<br>⇒ (√3 - 1)/(√3 + 1) × (√3 - 1)/(√3 - 1)<br>⇒ (√3 - 1)<sup>2</sup>/{(√3)<sup>2</sup> - 1<sup>2</sup>}<br>⇒ 2 - √3<br>⇒ tan15° = tan(30°/2) = tan(θ/2)<br><strong>∴ The value of [1 - tan(90° - θ) + sec(90° - θ)]/[tan(90° - θ) + sec(90° - θ) + 1] is tan(θ/2).</strong><br><strong><span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/alternate-methord-image.png"width="26px"><strong><span><u>Alternate Method</u></span></strong></span></strong><span>Let the value θ = 60°</span><br><span>⇒ [1 - tan30° + sec30°]/[tan30° + sec30° + 1]</span><br><span>⇒ [1 - 1/√3 + 2/√3]/[1/√3 + 2/√3 + 1]</span><br><span>⇒ [(√3 - 1 + 2)/√3]/[(3 + √3)/√3]</span><br><span>⇒ (√3 + 1)/(3 + √3)</span><br><span>⇒ (√3 + 1)/√3(√3 + 1)</span><br><span>⇒ 1/√3</span><br><span>According to the option (2)</span><br><span>⇒ tan(60/2)</span><br><span>⇒ tan30 = 1/√3</span><br><span>∴ The value of [1 - tan(90° - θ) + sec(90° - θ)]/[tan(90° - θ) + sec(90° - θ) + 1] is tan(θ/2).</span>		MATH::Trigonometry CGL::Mains::008
54	What is the value of [sin(90° - A) + cos(180° - 2A)] / [cos(90° - 2A) + sin(180° - A)]?	sin(A/2).cosA	cot(A/2)	tan(A/2)	sinA.cos(A/2)	3	<strong>Formula Used:</strong><br><ul><li>sin (90° - θ) = cos θ<li><span>cos (90° - θ) = sin θ</span><li><span>sin (180° - θ) = sin θ</span><li><span>cos (180° - θ) = - cos θ</span><li>cosC - cosD = - 2{sin(C + D)/2} × {sin(D - C)/2}<li>sinC + sinD = 2{sin(C + D)/2} × {cos(C - D)/2}</ul><br><strong>Calculation:</strong><br>[sin(90° - A) + cos(180° - 2A)] / [cos(90° - 2A) + sin(180° - A)]<br>⇒ (cosA - cos2A) / (sin2A + sinA)<br>⇒ [2sin{(A + 2A)/2}.sin{(2A - A)/2}] / [2sin{(A + 2A)/2}.cos{(2A - A)/2}]<br>⇒ [(sin 3A/2) × sin ( A/2)] / [(sin 3A/2) × (cos A/2)]<br>⇒ tan(A/2)		MATH::Trigonometry CGL::Mains::008
55	The distance between the tops of two buildings, of heights 38 metres and 58 metres, is 52 metres. What will be the distance (in metres) between two buildings?	46	42	44	48	4	<strong>Given:</strong><br>Height of the two building is 38 m and 58 m<br>Distance of the top to top of both building is 52 m<br><img alt=""src="//storage.googleapis.com/tb-img/production/19/01/CGL_T2_21_Feb_51-75_25Q%20hindi_hrev_1.PNG"><br>Consider the diagram,<br>CD = BE = 38<br>AE = AB - BE = 58 - 38<br>⇒ AE = 20<br>In ΔAED<br>AD<sup>2</sup> = AE<sup>2</sup> + DE<sup>2</sup><br>⇒ 52<sup>2</sup> = 20<sup>2</sup>+ DE<sup>2</sup><br>⇒ DE<sup>2</sup>= 2704 - 400<br>⇒ DE = 48 = BC<br><strong>∴ The distance (in metres) between two buildings (BC) = 48 meter</strong>		MATH::Height-And-Distance CGL::Mains::008
56	The angles of elevation of the top of a tree 220 meters high from two points lie on the same plane are 30° and 45°. What is the distance (in metres) between the two points?	193.22	144.04	176.12	161.05	4	<img alt=""src="//storage.googleapis.com/tb-img/production/24/04/F5_SSC_Savita_17-04-23_D1_V2.png"><br>According to above diagram,<br>In ΔABC<br>tan45° = AB/BC<br>⇒ 1 = 220/BC<br>⇒ BC = 220 meter<br>In ΔABD<br>⇒ tan30° = AB/BD<br>⇒ 1/√3 = 220/BD<br>⇒ BD = 220√3 meter<br>The distance between the two points (CD) = BD - BC<br>⇒ The distance between the two points = 220√3 - 220<br>⇒ The distance between the two points = 220(1.732 - 1) = 161.05 meter		MATH::Height-And-Distance CGL::Mains::008
57	The angles of elevation of the top of a tower 72 metre high from the top and bottom of a building are 30° and 60° respectively. What is the height (in metres) of building?	42	20√3	24√3	48	4	<img alt=""src="//storage.googleapis.com/tb-img/production/19/01/CGL_T2_21_Feb_51-75_25Q%20hindi_hrev_3.PNG"><br>According to above diagram<br>In ΔACD<br>tan60° = AC/CD<br>⇒ √3 = 72/CD<br>⇒ CD = 72/√3<br>⇒ CD = 24√3 meter = BE<br>In ΔABE<br>tan30° = AB/BE<br>⇒ 1/√3 = (72 - BC)/(24√3)<br>⇒ BC = 48 meter<br>Height of building = DE = BC<br>∴ Height of building = 48 meter		MATH::Height-And-Distance CGL::Mains::008
58	<strong>Direction:</strong> The table given below shows the number of students who were absent and percentage of students who were present in the given two examinations from five different schools. The table also shows the percentage of students who were present in the Biology and Physics examination respectively.<table border="1"width="332"><tr><td>School<td>Absent<td>Present (in %)<td>Biology (in %)<td>Physics (in %)<tr><td>K<td>83300<td>65<td>32<td>68<tr><td>L<td>101520<td>60<td>30<td>70<tr><td>M<td>113520<td>40<td>30<td>70<tr><td>N<td>60830<td>65<td>40<td>60<tr><td>O<td>27000<td>55<td>25<td>75</table><strong><b>Question:</b></strong><br>What is the difference between the number of students who were present in Physics and Biology examination from school N?	21150	14352	22594	24250	3	Let the total number of student from school N be ‘x’<br>Then, x × (100 - 65)/100 = 60830<br>⇒ x = 173800<br>Total present students = 173800 × 65/100 = 112970<br>⇒ Required difference = 112970 × 0.6 - 112970 × 0.4 = 22594		MATH::Data-Interpretation CGL::Mains::008
59	<strong>Direction:</strong> The table given below shows the number of students who were absent and percentage of students who were present in the given two examinations from five different schools. The table also shows the percentage of students who were present in the Biology and Physics examination respectively.<table border="1"width="332"><tr><td>School<td>Absent<td>Present (in %)<td>Biology (in %)<td>Physics (in %)<tr><td>K<td>83300<td>65<td>32<td>68<tr><td>L<td>101520<td>60<td>30<td>70<tr><td>M<td>113520<td>40<td>30<td>70<tr><td>N<td>60830<td>65<td>40<td>60<tr><td>O<td>27000<td>55<td>25<td>75</table><strong><b>Question:</b></strong><br>Number of students who were present in Physics examination from school M is what percent of number of students who were absent from school M, L and O?	22.48%	29.28%	21.89%	13.4%	3	The number of students who were present in Physics examination from school M<br>⇒ 113520 × 40/60 × 70/100 = 52976<br>The number of students who were absent from school M, L and O = (101520 + 113520 + 27000) = 242040<br>∴ Required percent = (52976/242040) × 100 = 21.89%		MATH::Data-Interpretation CGL::Mains::008
60	<strong>Direction:</strong> The table given below shows the number of students who were absent and percentage of students who were present in the given two examinations from five different schools. The table also shows the percentage of students who were present in the Biology and Physics examination respectively.<table border="1"width="332"><tr><td>School<td>Absent<td>Present (in %)<td>Biology (in %)<td>Physics (in %)<tr><td>K<td>83300<td>65<td>32<td>68<tr><td>L<td>101520<td>60<td>30<td>70<tr><td>M<td>113520<td>40<td>30<td>70<tr><td>N<td>60830<td>65<td>40<td>60<tr><td>O<td>27000<td>55<td>25<td>75</table><strong><b>Question:</b></strong><br>What is the average of the number of the students who were present in Physics examination from school N, K and L?	109635	84632	93191	67894	3	The number of students who were present in Physics from school K<br>⇒ 83300 × 65/35 × 68/100 = 105196<br>The number of students who were present in Physics from school L<br>⇒ 101520 × 60/40 × 70/100 = 106596<br>The number of students who were present in Physics from school N<br>⇒ 60830 × 65/35 × 60/100 = 67782<br>∴ Average of the number of the students present in Physics examination from school N, K and L = (105196 + 106596 + 67782)/3 = 279574/3 = 93191		MATH::Data-Interpretation CGL::Mains::008
61	<strong>Direction:</strong> The table given below shows the number of students who were absent and percentage of students who were present in the given two examinations from five different schools. The table also shows the percentage of students who were present in the Biology and Physics examination respectively.<table border="1"width="332"><tr><td>School<td>Absent<td>Present (in %)<td>Biology (in %)<td>Physics (in %)<tr><td>K<td>83300<td>65<td>32<td>68<tr><td>L<td>101520<td>60<td>30<td>70<tr><td>M<td>113520<td>40<td>30<td>70<tr><td>N<td>60830<td>65<td>40<td>60<tr><td>O<td>27000<td>55<td>25<td>75</table><strong><b>Question:</b></strong><br>What is the total number of students who were present in the Biology examination from all the schools together?	171330	249048	326438	211738	1	The number of students from respective schools, who were present in the Biology examination, is as follows<br>From school K<br>K = 83300 × 65/35 × 32/100<br>⇒ K = 49504<br>From school L<br>L = 101520 × 60/40 × 30/100<br>⇒ L = 45684<br>From school M<br>M = 113520 × 40/60 × 30/100<br>⇒ M = 22704<br>From school N<br>N = 60830 × 65/35 × 40/100<br>⇒ N = 45188<br>From school O<br>O = 27000 × 55/45 × 25/100<br>⇒ O = 8250<br>⇒ Total number of students present in the Biology examination from all the schools together = (49504 + 45684 + 22704 + 45188 + 8250) = 171330		MATH::Data-Interpretation CGL::Mains::008
62	<strong>Direction:</strong> The table given below shows the number of students who were absent and percentage of students who were present in the given two examinations from five different schools. The table also shows the percentage of students who were present in the Biology and Physics examination respectively.<table border="1"width="332"><tr><td>School<td>Absent<td>Present (in %)<td>Biology (in %)<td>Physics (in %)<tr><td>K<td>83300<td>65<td>32<td>68<tr><td>L<td>101520<td>60<td>30<td>70<tr><td>M<td>113520<td>40<td>30<td>70<tr><td>N<td>60830<td>65<td>40<td>60<tr><td>O<td>27000<td>55<td>25<td>75</table><strong><b>Question:</b></strong><br>If the number of students who were present in the Physics examination from school A is 250% of the difference of the number of the students who were present in Physics and Biology examination from school K, then what is the ratio of the number of students who were present from school L to number of students who were present in Physics examination from school A?	5079 : 4631	1692 : 1547	1547 : 4631	1692 : 2345	2	The difference of the number of students who were present in Physics and Biology examination from school K = 83300 × 65/35 × 36/100 = 55692<br>The number of students who were present in the Physics examination from school A<br>⇒ 55692 × 250/100 = 139230<br>The number of students who were present from school L = 101520 × 60/40 = 152280<br>Required ratio = 152280 : 139230 = 1692 : 1547		MATH::Data-Interpretation CGL::Mains::008
63	A jar contains a blend of a fruit juice and water in the ratio 5 ∶ x. When 1 litre of water is added to 4 litres of the blend the ratio of fruit juice to water becomes 1 ∶ 1. What is the value of x?	3	1	2	4	1	<strong>Given:</strong><br>Initially, Fruit juice : water = 5 : x<br>1 lit of water is added to 4 lit of blend.<br>Finally, Fruit juice : water = 1 : 1<br><b>Concept used:</b><br>We will be using the concept of ratio.<br><strong>Calculation:</strong><br>A jar contains a blend of a fruit juice and water in the ratio 5 : x<br>Quantity of fruit juice in 4 litres of blend = 4[5/(5 + x)] = 20/(5 + x)<br>⇒ Quantity of water in 4 litres of blend = 4[x/(5 + x)] = 4x/(5 + x)<br>According to questions<br>20/(5 + x) : {4x/(5 + x) + 1} = 1 : 1<br>⇒ 20 - 4x = 5 + x<br>∴ x = 3		MATH::Mixture-And-Alligation CGL::Mains::008
64	An alloy contains copper and tin in the ratio 3 : 2. If 250 gm of copper is added to this alloy then the copper in it becomes double the quantity of tin in it. What is the amount (in gm) of tin in the alloy?	250	750	1000	500	4	∵ Alloy contains copper and tin in the ratio 3 : 2<br>Let the amount of copper in an alloy be 3x<br>And the amount of tin in an alloy be 2x<br>According to questions,<br>⇒ 3x + 250 = 2 × 2x<br>⇒ x = 250 gm<br>∴ The amount (in gm) of tin in the alloy = 2x = 2 × 250 = 500 gm		MATH::Mixture-And-Alligation CGL::Mains::008
65	A starts a cement trading business by investing Rs 5 lakhs. After 2 months, B joins the business by investing Rs.10 lakhs .And 4 months after B joined, C too joins them by investing Rs. 20 lakhs. 1 year after A started the business, they made Rs. 3,50,000 in profit. What is B's share of the profit (in Rs.)?	75000	1,25,000	1,50,000	1,00,000	2	Ratio of profit<br>A : B : C = (5 × 12) : (10 × 10) : (20 × 6)<br>⇒ A : B : C = 3 : 5 : 6<br>B's share of the profit = 5/(3 + 5 + 6) × 350000<br>∴ B’s share of the profit = Rs. 125000		MATH::Partnership CGL::Mains::008
66	A, B and C invest in a business in the ratio 3 : 6 : 5. A and C are working partners. Only B is a sleeping partner, hence his share will be 3/4<sup>th</sup> of what it would have been if he were a working partner. If they make Rs 50,000 profit, half of which is reinvested in the business and the other half is distributed between the partners, then how much does C get (in Rs.)?	20000	6000	10000	9000	3	Let the profit received by A, B and C be ‘3x’, ‘6x’ and ‘5x’ if all were a working partner<br>∵ B is a sleeping partner hence, he get (3/4) × 6x = 9x/2<br>They make Rs 50000 profit, half of which is reinvested in the business<br>Half of the profit i.e. 25000 is divided among A, B and C<br>According to question<br>3x + 9x/2 + 5x = 25000<br>⇒ x = 2000<br>⇒ C’s share from the profit = 5x = 5 × 2000 = Rs. 10000		MATH::Partnership CGL::Mains::008
67	A can do a work in 21 days and B in 42 days. If they work on it together for 7 days, then what fraction of work is left?	1/3	1/4	2/3	1/2	4	Part of work done by A in 1 day = 1/21<br>Part of work done by B in 1 day = 1/42<br>When they work together, part of work finished by both in one day = 1/21 + 1/42 = 1/14<br>Part of work finished by both in 7 days = 7 × (1/14) = 1/2<br>∴ Fraction of work is left = 1 - 1/2 = ½		MATH::Time-And-Work CGL::Mains::008
68	A can paint a house in 55 days and B can do it in 66 days. Along with C, they did the job in 12 days only. In how many days C alone can do the job?	24	44	33	20	4	​A and B take 55 and 66 days respectively to finish the entire work.<br>Part of work done by A in 1 day = 1/55<br>Part of work done by B in 1 day = 1/66<br>When they work together, part of work finished by both in one day = 1/55 + 1/66 = 11/330<br>Let C alone can paint a house in ‘x’ days<br>Part of work done by C in 1 day = 1/x<br>When the work together, they finished the entire work in 12 days<br>12 × (1/55 + 1/66 + 1/x) = 1<br>⇒ 1/x = 1/12 - 11/330<br>⇒ x = 20<br>∴ C alone can do the job in 20 days<br><u><strong>Alternate method</strong></u><br>Let total work = LCM of (55 and 66) = 330 units<br>Hence, work done by A in 1 day = 6 units<br>Work done by B in 1 day = 5 units<br>Now, work done by A, B and C in 1 day = 330/12 = 55/2 = 27.5 units<br>Hence, work done by C in 1 day = 27.5 - (5+ 6) = 16.5 units<br>∴ Time taken by C = 330/16.5 = 20 days		MATH::Time-And-Work CGL::Mains::008
69	A, B and C together can finish a task in 12 days. A is twice as productive as B, and C alone can do the task in 36 days. In how many days can A and B do the task if C goes on leave?	10	20	15	18	4	<strong>Given:</strong><br>A, B and C together can finish the task in 12 days<br>C alone can finish the task in 36 days<br><strong>Formula used:</strong><br>Time is taken = Total work/Efficiency<br><strong>Calculation:</strong><br>Let A finish the task in ‘x’ days<br>Then B can finish the task in ‘2x’ days<br>∵ C can finish the task in 36 days<br>A, B and C together can finish a task in 12 days<br>1/x + 1/2x + 1/36 = 1/12<br>⇒ x = 27<br>A and B can finish the task in 27 days and 54 days respectively.<br>∴ A and B together can finished the task = (54 × 27)/(54 + 27) = 18 days<br><img height="31px"src="//cdn.testbook.com/images/production/quesImage5.png"width="147px"><br>1-day work of A and B = (1/12) - (1/36) = 1/18<br>Total time is taken to do work by A and B = 18 days		MATH::Time-And-Work CGL::Mains::008
70	A, B and C can together do a job in 9 days. C alone can do the job in 36 days. In how many days can A and B do 50% of the job working together?	6	12	9	15	1	<strong>Calculation:</strong><br>Let A can finish the task in ‘x’ days and B can finish the task in ‘y’ days<br>∵ C can finish the task in 36 days<br>When they work together, part of work finished by all three in one day = 1/x + 1/y + 1/36<br>It is given that, A, B and C together can finish a task in 9 days<br>9(1/x + 1/y + 1/36) = 1<br>1/x + 1/y = 1/12<br>We can say that A and B can do 100% of the job working together in 12 days<br>A and B can do 50% of the job working together in 6 days<br><span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/alternate-methord-image.png"width="26px"><strong><span><u>Alternate Method</u></span></strong></span>Let the total work be 36 units (LCM of 9 and 36)<br><img alt=""src="//storage.googleapis.com/tb-img/production/21/08/5c2e1561fdb8bb5d5d6eb9af_16302525942631.png"><br>A and B together can complete the work in 36/3 = 12 days<br>⇒ A and B together can complete 50% = half work in 12/2 = 6 days<br><strong>∴ A and B can do 50% of the job working together in 6 days</strong>		MATH::Time-And-Work CGL::Mains::008
71	Giving two successive discounts of 25% is equal to giving one discount of ________%.	43.75	56.25	50	45	1	Successive discount = 25 + 25 - (25 × 25)/100<br>⇒ Successive discount = 25 + 25 - 6.25<br>∴ Successive discount = 43.75%		MATH::Discount CGL::Mains::008
72	If a watch is being sold at Rs. 7,225 which is marked at Rs. 8,500, then what is the discount (in %) at which the watch is being sold?	24	15	25	20	2	Discount % = (M.P. - S.P.)/(S.P.) × 100<br>⇒ Discount % = (8500 - 7225)/8500 × 100<br>∴ Discount % = 15%		MATH::Discount CGL::Mains::008
73	On a machine there is 10% trade discount on the marked price of Rs 250000. But the machine is sold at Rs. 216000 after giving a cash discount. How much is this cash discount (in %)?	5	4	6	7	2	Selling price after discount = 250000 × (1 - 10/100) = 250000 × (9/10)<br>⇒ Selling price after discount = Rs. 225000<br>∵ Machine is sold at Rs 216000 after giving a cash discount<br>Cash discount % = (225000 - 216000)/225000 × 100 = 4%		MATH::Discount CGL::Mains::008
74	A trader marks up his goods by 120% and offers 30% discount. What will be the selling price (in Rs.), if the cost price is Rs. 750?	1225	1080	1280	1155	4	Cost price (CP) = Rs. 750<br>Mark price (MP) = 750 × (1 + 120/100)<br>⇒ Mark price (MP) = Rs. 1650<br>Selling price (SP) after discount = 1650 × (1 - 30/100)<br>⇒ Selling price (SP) = Rs. 1155<br>∴ Selling price if the cost price is Rs. 750 = Rs. 1155		MATH::Profit-And-Loss CGL::Mains::008
75	Sanjay's test marks in two subjects, English and Hindi are in the ratio 7 : 11. If he got 20 marks more in Hindi than in English, what are his marks in English?	35	55	45	65	1	Let the number of marks scored by Sanjay in English be ‘7x’<br>And the number of marks scored by Sanjay in Hindi be ‘11x’<br>According to question,<br>11x - 7x = 20<br>⇒ x = 5<br>∴ The number of marks scored by Sanjay in English = 7x = 7 × 5 = 35		MATH::Ratio-And-Proportion CGL::Mains::008
76	The ratio of present ages of Simi and Seema is 5 : 4. After 9 years the ratio of their ages will be 8 : 7. What is Simi's present age (in years)?	12	15	24	21	2	Let the present age of Simi be 5x<br>And the present age of Seema be 4x<br>According to question,<br>(5x + 9) / (4x + 9) = 8/7<br>⇒ x = 3<br>∴ Simi's present age (in years) = 5x = 5 × 3 = 15		MATH::Age CGL::Mains::008
77	Find the third proportional to 6 and 12.	18	9	24	15	3	Let the third proportional be ‘x’<br>6 : 12 ∷ 12 : x<br>⇒ 6/12 = 12/x<br>⇒ x = 24<br>∴ The third proportional to 6 and 12 = 24		MATH::Ratio-And-Proportion CGL::Mains::008
78	According to the will, the wealth of Rs. 21, 25,000 was to be divided between the son and the daughter in the ratio 7/6 : 5/3. How much did the son get (in Rs.)?	8, 75,000	12, 50,000	10, 00,000	11, 25,000	1	Let amount received by son be Rs. (7/6) x<br>And amount received by daughter be Rs. (5/3) x<br>According to questions,<br>7x/6 + 5x/3 = 2125000<br>⇒ x = Rs. 750000<br>∴ The amount received by son = (7/6) x = (7/6) × 750000 = Rs. 875000		MATH::Ratio-And-Proportion CGL::Mains::008
79	If Rs. 25,000 is to be divided between A, B and C in the ratio 1/10 : 1/6 : 1/15, then how much will C get (in Rs)?	5000	7500	10000	12500	1	Let the sum received by A, B and C be x/10, x/6 and x/15 respectively<br>According to the question,<br>x/10 + x/6 + x/15 = 25000<br>⇒ 10x/30 = 25000<br>⇒ x = 75000<br>∴ C will get = x/15 = 75000/15 = Rs. 5000		MATH::Ratio-And-Proportion CGL::Mains::008
80	Rizwan has a box in which he kept red and blue marbles. The red marbles and the blue marbles were in the ratio 5 : 4. After he lost 5 red marbles, the ratio became 10 : 9. How many marbles does he have now?	81	86	76	91	3	Let the number of red and blue marbles be ‘5x’ and ‘4x’, respectively.<br>According to the question,<br>(5x – 5)/4x = 10/9<br>⇒ x = 9<br>Now, Rizwan has the total number of marbles = (5x – 5) + 4x = 9x – 5<br>⇒ Now, Rizwan has the total number of marbles = 9 × 9 – 5 = 76		MATH::Ratio-And-Proportion CGL::Mains::008
81	The average weight of L, M and N is 93 kg. If the average weight of L and M be 89 kg and that of M and N be 96.5 kg, then the weight (in kg) of M is ________.	92	86	101	95	1	Average weight of L, M and N = 93 kg<br>⇒ (L + M + N) = 93 × 3 = 279 kg ---- (1)<br>Average weight of L and M = 89 kg<br>⇒ (L + M) = 89 × 2 = 178 kg ---- (2)<br>Average weight of M and N = 96.5 kg<br>⇒ (M + N) = 96.5 × 2 = 193 kg ---- (3)<br>Subtract equation (3) from (1)<br>(L + M + N) - (M + N) = 279 - 193<br>⇒ L = 86<br>Putting L = 86 in equation (2)<br>86 + M = 178 kg<br>⇒ M = 92<br>∴ Weight of M = 92 kg		MATH::Average CGL::Mains::008
